id,date,url,title,content,ev,intent,대표질의,유사질의,final_label,hyundai_label,특이사항
pre_1018_1938,24.08.07. 12:47,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1398483&referrerAllArticles=false,전면 라이트 사이 CASPER,써있는 차량이 있고 없는 차량이 있던데 저건 옵션인가요??,FALSE,로고,전면에 캐스퍼가 써있는 차량과 아닌 차량은 옵션 차이인가요?,본네트에 로고가 있는 것과 다른 것은 옵션 차이인가요?,info,상품 탐색 _ 디자인,
pre_1018_2585,23.08.21. 17:06,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1253173&referrerAllArticles=false,"아이보리 색상이 레이, 모닝 베이지랑 비슷한 느낌인가요??",실물을 볼수가 없어서 ㅠㅜ,FALSE,색상,[색상] 색상이 어떤 느낌인가요?,"아이보리 색상이 레이, 모닝 베이지랑 비슷한 느낌인가요?",opinions_trims,상품 탐색 _ 디자인,
pre_1018_2656,24.07.12. 08:32,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1388315&referrerAllArticles=false,캐스퍼일렉트릭 색상고민 하,캐스퍼 일렉트릭 실물보고왔는데 화이트색상은 보질못햇는데 신상 버터색에 신규내장색상 보니이쁘긴한데 외관컬러가 질릴까봐 화이트에 신규내장색상도 고민인데 내장색상이 흰색이랑은 안어울릴거같은데 화이트에 신규내장색상계약하신분들도있을까요 대부분보니 흰색은 내장블랙으로 다들 많이하셧던대,FALSE,색상,색상은 몇 가지인가요?,버터색과 화이트 색상 중 뭐가 나을까요.,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2551,24.07.03. 08:40,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1384114&referrerAllArticles=false,인텐스블루 선택하려는데...,왜 4가지색상뿐이죠....,FALSE,색상,색상은 몇 가지인가요?,컬러는 뭐뭐가 있나요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2505,23.08.19. 20:25,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1252404&referrerAllArticles=false,와진짜 색을못고르겠어요ㅠㅠ,흰색이냐 아이보리냐흰색볼때는 흰색이 퓨어한느낌에깔금 해서 그래 흰색하자 했다가아이보리보고는그래 약간 따숩한 아이보리너무이뻐두개 일주일째고민중입니다ㅠㅠㅠ흰색과 아이보리 어떤걸선택해야할까여ㅠㅠ,FALSE,색상,색상은 몇 가지인가요?,흰색과 아이보리 중 어떤 색상을 선택해야 할까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2584,24.02.16. 17:55,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1329939&referrerAllArticles=false,인기 색상은?,저는 아이보리 색상 지겨보고 있는데최애 인기 차량 색상은 무엇인지 궁금하네요 ㅎ,FALSE,색상,어떤 색상 많이 타시나요?,인기 차량 색상은 무엇인가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2502,24.02.24. 18:02,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1332869&referrerAllArticles=false,불판휠과 어울리는 색. 화이트 vs 아이보리 ?,어떤걸까요?,FALSE,색상,어떤 색상이 좋을까요?,불판휠과 어울리는 색상으로 화이트와 아이보리 중 어떤 것이 좋을까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2632,23.10.02. 21:44,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1271082&referrerAllArticles=false,"도어커버, 핸들커버 색상","아틀라스 화이트에 검정시트인데 도어커버,핸들커버 구매하려고 하는데 새들브라운 색상으로 구매하신분 있나요? 후기가 별로 없어서.. 어울릴까 고민 되네요. ",FALSE,색상,어떤 색상이 좋을까요?,"아틀라스 화이트에 검정 시트인데 도어커버, 핸들커버를 새들브라운 색상이 어울릴까요?",opinions_trims,상품 탐색 _ 디자인,
pre_1018_2500,23.09.05. 01:17,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1259935&referrerAllArticles=false,컬러안전벨트 추천,시트는 라이트그레이색상이라 블랙안전벨트가 칙칙하더라고요. 그래서 컬러안전벨트로 바꿀까하는데 노란색 또는 오렌지색으로 할려고 합니다.어차피 혼자만 타고 다닐거라 관리는 잘 할 수 있구여!업체사장님께서는 노란색은 진짜 때가 잘타니간 고심해서 결정하라고 말씀하시네요 ㅎㅎ 그래도 노란색이 더 이쁘긴한거같은데 여러분은 어떠신가요?,FALSE,색상,어떤 색상이 좋을까요?,안전벨트 어떤 색상이 나을까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2578,23.09.29. 21:59,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1270289&referrerAllArticles=false,터보 그릴 구멍 4개중,터보 그릴 구멍 4개중 라이트아닌 가운데 2개 은색 동그라미로 되있잖아요요부분을 블랙으로 하신분들 이거 옵션아니죠 ?구멍4개가 미워서논터보로 계약했는데가운데 구멍 블랙으로 선택 가능하면터보로 변경하려구요~<<,FALSE,색상,어떤 색상이 좋을까요?,터보 그릴 구멍 4개 중 가운데 2개를 블랙으로 선택할 수 있나요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2035,24.08.29. 09:38,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1407060&referrerAllArticles=false,페리 색상,이번 페리때 색상 추가되는 것 있을까요??일렉트릭에 들어가는 색상들 보니까 가솔린에도 적용해주면 좋을 것 같습니다^^,FALSE,색상,이번에 어떤 색상이 추가되나요?,추후 있을 페이스리프트에 새로운 색상이 추가될까요?,info,상품 탐색 _ 디자인,
pre_1018_2283,24.08.12. 06:49,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1400056&referrerAllArticles=false,내장 라이트그레이 이염 관리,안녕하세요.고민끝에 내장 전체 라이트그레이 시트로 구매하려고하는데쓰시는분들  어떤가요? 주변에서 이염된다관리힘들다고들 하시는데 실제로 라이트그레이 시트는 이염되는지 관리는 어떻게 하시는지 궁금하네요,FALSE,시트,시트 이염 관리가 쉽나요?,시트 관리는 어렵지 않나요?,opinions_models,상품 탐색 _ 디자인,
pre_1018_2235_dup1,21.09.14. 12:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=822920&referrerAllArticles=false,안에 내부 시트 색상 질문이요!!,이색상이 다크그레이랑 라이트카키 인건가요???,FALSE,시트_색상,시트 색상은 어떻게 할까요?,가능한 시트 색상으로 뭐가 있나요?,info,상품 탐색 _ 디자인,유사질의 복수
pre_1018_2636,23.10.02. 17:25,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1271028&referrerAllArticles=false,캐스퍼 색상 고민입니다,"구매하기전에 옵션은 정했는데내장, 외장 색상이 너무고민되네요..혹시 내장시트 그레이 하신분들 있으시다면 관리 어떻게 하시나요?생각중인 외장은 화이트, 블루, 그레이 입니다! 화이트는 실물로 봤었는데 블루 그레이는 못봤어서 고민이네요.. ",FALSE,시트_색상,시트 색상은 어떻게 할까요?,내장 시트 그레이 어떤가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2592,23.07.07. 10:54,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1202541&referrerAllArticles=false,내장 조명(??) 색도 시트 색상에 따라 다 다른가용ㅠㅠ,안녕하세요..차알못입니다.지금 내장색상 고민중에 있는데요...시트색상에 따라서 조명이라고 해야하나?ㅋㅋㅋ그 앞에 버튼에 불들어오는 색도 ㅋㅋ달라지나요?(뭐라고 불러야할지 모르곘어용)티탄그레이로 마음의 결정은 했는데내장은 그레이로 하고 싶기도 하고.ㅠㅠ조언 주시면 정말 감사하곘습니다^^,FALSE,시트_색상,시트 색상은 어떻게 할까요?,내장 조명 색상이 시트 색상에 따라 다른가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2655,24.02.03. 18:09,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1325411&referrerAllArticles=false,시트색상 고민..,고민의 연속.. 내장을 라이트그레이로 하려고 맘먹고 있었는데 관리가 어렵다고 블랙으로 하라는 의견이 많네요. 실제로 라이트그레이 시트 하신분들 어떠신가요? 꼼꼼한 성격 아니고 주로 마트나 아이들 픽업에 쓰려고 해요.,FALSE,시트_색상,시트 색상은 어떻게 할까요?,라이트그레이 시트 하신 분들 어떠신가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2647,23.08.22. 12:45,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1253545&referrerAllArticles=false,라이트그레이 시트 하신분,곧 차량이 나올거같은데 라이트그레이시트 실물로 본적이 없어서 그레이색인지 아니면 화이트에 가까운 색인지 잘 모르겠네요.. 혹시 라이트그레이 시트하신분들 중에 최대한 시트색이랑 사진이랑 비슷한거 가지고 계신분 있으시면 보여주실수 잇나영??,FALSE,시트_색상,시트 색상은 어떻게 할까요?,라이트그레이 시트가 그레이색인지 화이트에 가까운 색인지 궁금합니다.,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2589,24.04.10. 18:46,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1350607&referrerAllArticles=false,구매 전 옵션부분 문의드립니다,인스퍼레이션 시트색상블랙VS카키그레이둘중에 고민입니다그리고 하나더액티브 플러스 추가 하는게 좋을까요?디자인 때문에도 많이 고민 됩니다선배님들의 조언 부탁드립니다,FALSE,시트_색상,시트 색상은 어떻게 할까요?,시트 색상 블랙과 카키 그레이 중에 어떤 것이 좋을까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2235,21.09.14. 12:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=822920&referrerAllArticles=false,안에 내부 시트 색상 질문이요!!,이색상이 다크그레이랑 라이트카키 인건가요???,FALSE,시트_색상,시트 색상은 어떻게 할까요?,시트 색상에 베이지색도 있나요?,info,상품 탐색 _ 디자인,유사질의 복수
pre_1018_2646,23.03.19. 18:03,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1154054&referrerAllArticles=false,혹시 .. 시트 베이지로 튜닝이 가능한가요 ?,실내 내장색상 블루로 했을때 나오는 베이지 색상 시트가 너무 예뻤는데 블루가 너무 마음에 안들어서 일단 블랙으로했는데시트를 베이지로 튜닝하는 방법이 없을까해서요 ㅎㅎ.. 조언 정말 감사합니다 ! _ !,FALSE,시트_색상,시트 색상은 어떻게 할까요?,실내 내장 색상을 블루로 선택했을 때 나오는 베이지 색상 시트가 나은가요 블랙이 나은가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2510,23.04.07. 11:06,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1162371&referrerAllArticles=false,식빵등 색깔 고민입니다,"트렁크등은 led 화이트로 바꿔놔서,,스노우화이트 색으로 해야하는게 더 잘 어울릴려나용~? 스노우화이트가 눈에 들어왔는데,웜화이트 많이 하신것같아서 또 마음이 흔들리고 있어염,,,ㅎㅎㅎ갱댱히 고민고민~~~스노우화이트는 눈부심이 많을지,, 그것도 고민쓰입니댱~_~ (아, 차는 아이보리/내부블랙 입니다)  ",FALSE,식빵등,식빵등 어떤 색으로 할까요?,식빵등 색깔 고민입니다.,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2566_dup1,23.05.16. 13:29,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1179424&referrerAllArticles=false,내부색상 밝은그레이로 하면 이염이 많이 될까요?,내부 밝은게 예뻐서 밝은거 하려고 했는데 시트가 잘 더러워질 것 같아서요나중에 중고로 판매할거도 생각하면 시트는 블랙이 젤 낫나요?시트만 교체는 나중에 불가한가여?,FALSE,실내_색상,실내 색상 어떻게 할까요?,가장 관리가 쉬운 내부 색상이 뭔가요?,opinions_trims,상품 탐색 _ 디자인,유사질의 복수
pre_1018_2581,23.01.27. 18:27,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1131941&referrerAllArticles=false,내부 다크크레이 라이트 카키 오래 타신분..,내부 고민인데 밝은 다크그레이 라이트카키 구매하신분오래타먄  떼 많이 탈까요....???,FALSE,실내_색상,실내 색상 어떻게 할까요?,내부 다크그레이 라이트 카키 오래 타면 때 많이 탈까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2577,23.10.09. 19:08,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1273796&referrerAllArticles=false,캐스퍼 내장 색깔 고민,"외부는 아이보리로 할 예정이고내부는 블랙 vs 다크그레이/라이트카키 고민 중입니다!무난하게 블랙이 좋을 것 같다가도, 오렌지포인트가 너무 귀여워서 왠지 블랙만 있으면 아쉬울 것 같은 느낌이네요ㅠ회원분들은 무슨 색 추천하시나요?미관, 관리 면에서 추천 부탁드립니다! ",FALSE,실내_색상,실내 색상 어떻게 할까요?,내부 색상으로 어떤 색을 많이 하나요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2566,23.05.16. 13:29,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1179424&referrerAllArticles=false,내부색상 밝은그레이로 하면 이염이 많이 될까요?,내부 밝은게 예뻐서 밝은거 하려고 했는데 시트가 잘 더러워질 것 같아서요나중에 중고로 판매할거도 생각하면 시트는 블랙이 젤 낫나요?시트만 교체는 나중에 불가한가여?,FALSE,실내_색상,실내 색상 어떻게 할까요?,내부색상 밝은 그레이로 하면 이염이 많이 될까요?,opinions_trims,상품 탐색 _ 디자인,유사질의 복수
pre_1018_2553,23.05.17. 22:32,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1180076&referrerAllArticles=false,캐스퍼 옵션 고민이요ㅜ,"인스 무옵션, 터보 아님vs터보 디에센셜 + 캐스퍼액티브ll + 스마트센스장거리는 안 다닐 것 같은데, 디에센셜이 나을까요?내장 색상은 블랙이 젤 괜찮은가요?  ",FALSE,실내_색상,실내 색상 어떻게 할까요?,내장 색상은 블랙이 가장 괜찮은가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2565,23.03.16. 10:38,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1152723&referrerAllArticles=false,내장 색상 어떤걸로 하셨어요?,기존 계약은 카키에 블랙했는데 기획전 차에 카키에 다크그레이/라이트카키가 있어서 고민되요카키 차 출고시블랙과 다크그레이/라이트카키 둘 중 어떤게 인기있나요?중고차 판매도 고려해서 더 인기있는걸로 사려구요,FALSE,실내_색상,실내 색상 어떻게 할까요?,어떤 내장 색상이 더 인기 있나요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2567,24.04.20. 11:47,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1354463&referrerAllArticles=false,옵션 둘 중에 하나만 추천부탁드립니다(투표),1. 컴포트 + 내장 블랙색상2. 컴포트 없음 + 내장 라이트그레이 색상컴포트랑 라이트 그레이 둘다 너무 하고싶은데 기획전때문에 둘 중 하나로 선택해야됩니다ㅠㅠ!외관은 화이트로 할 예정이고20대후반 여성입니다!,FALSE,실내_색상,실내 색상 어떻게 할까요?,컴포트와 내장 블랙 색상과 컴포트 없이 내장 라이트 그레이 색상 중 어떤 옵션을 선택할까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2588,24.08.12. 13:20,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1400232&referrerAllArticles=false,캐스퍼 내부 커버 붙이려고하는데...,"차량 색상은 아이보리색입니다지금 새들브라운 고민중이긴 한데, 무슨색이 이쁠까요? ",FALSE,실내_색상,실내 색상이 몇 개 되나요?,내부 커버 색상으로 아이보리색 차량에 새들브라운이 어울릴까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_1931,24.07.09. 23:41,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1387059&referrerAllArticles=false,EV 외장 투톤옵션 지붕은 도장인가요?,썬루프 선택하면 A필러에 그냥 테이프 발라준던데..투톤옵션도 도장이 아니고 래핑일까요?,TRUE,옵션_투톤,투톤 옵션은 뭔가요?,EV 외장 투톤 옵션하면 도장인가요?,info,상품 탐색 _ 디자인,
pre_1018_2481,24.09.09. 08:09,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1411649&referrerAllArticles=false,카키색사고싶어서 디에센셜사는거 어떻게생각하시나요??,둘러보는데 인스퍼레이션은 카키가 없는 ㅠ ㅠ아니면 기획전에 계속 새로 뜨나요??카키사고싶어서 디에센셜사는건 바보짓일까요...?액티브2랑 스마트센스들어가잇는걸루요첫차고 초보에여,FALSE,외관_색상,[색상] 출시 되나요?,[색상] 색상 구매하려면 [트림] 사면 되나요?,opinions_trims,상품 탐색 _ 디자인,유사질의 복수
pre_1018_2481_dup1,24.09.09. 08:09,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1411649&referrerAllArticles=false,카키색사고싶어서 디에센셜사는거 어떻게생각하시나요??,둘러보는데 인스퍼레이션은 카키가 없는 ㅠ ㅠ아니면 기획전에 계속 새로 뜨나요??카키사고싶어서 디에센셜사는건 바보짓일까요...?액티브2랑 스마트센스들어가잇는걸루요첫차고 초보에여,FALSE,외관_색상,[색상] 출시 되나요?,[색상] 칼라는 [트림]에서만 가능한가요?,opinions_trims,상품 탐색 _ 디자인,유사질의 복수
pre_1018_2580,23.09.22. 15:11,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1267720&referrerAllArticles=false,블랙색상,캐스퍼 블랙색상 추가 될수 있으려나요?!올블랙으로 만들고 싶은데...블랙색상 자체가 없네요ㅠ,FALSE,외관_색상,[색상] 출시 되나요?,[색생] 색상 추가되나요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2652,23.07.05. 15:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1201632&referrerAllArticles=false,혹시 메틸그레이 먼지나 잔기스는 어떤편인가요?,"색상 자체는 그레이가 참 마음에 드는데..검은차가 관리하기가 힘든 편이잖아요.관리 생각하면 흰색이 맞는데..또 완전 블랙이 아니라 좀 괜찮지 않을까..하는 미련이 남네요ㅎㅎ..혹시 그레이로 하신분들 관리는 어떠신가요? 먼지나 얼룩, 기스에 아무래도 많이 취약한 편일까요? ",FALSE,외관_색상,[색상] 출시 되나요?,메틸그레이 색상의 먼지나 잔기스는 어떤가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2570,23.12.04. 07:28,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1300009&referrerAllArticles=false,캐스퍼 앞면부 색이 다른 디자인은 왜그런가요?,이렇개 앞면부 색이 은색인거랑 이거처럼 검정색인거랑은 왜 다른가요??저것도 옵션에서 색 선택하는게 있나요?궁금한데 알려쥬실분!!,FALSE,외관_색상,[색상] 출시 되나요?,캐스퍼 앞면부 색상 옵션에서 색 선택이 가능한가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2138,21.08.20. 21:16,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=807131&referrerAllArticles=false,캐스퍼 핑크색도 나오나요?,색상결정 문의글 올렸었는데핑크도 나오나요?와이프가 핑크 나오면 산다기에 ㅋㅋ,FALSE,외관_색상,[색상] 출시 되나요?,핑크색도 나오나요?,info,상품 탐색 _ 디자인,
pre_1018_2507,24.05.15. 18:22,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1364434&referrerAllArticles=false,선배님들 첫 차를 캐스퍼로 구매예정인데요…,"이전 회사차 끌고 다니다 퇴직후에  이직준비중입니다.나이40넘어(40초반입니다) 첫차를 구매예정인데 요즘 핫한 캐스퍼가 맘에들어 눈팅을하다가 마침  캐스퍼 5월 이벤트를 하고있길래 보는중인데 첫차이기도 하고 전혀 갈피를 못잡아 도움을 받고자 이렇게 글을 올려봅니다캐스퍼 1.0터보 인스퍼레이션  18,958,000예상색상 화이트  (선택품목: 캐스퍼 액티브ll) 캐스퍼 1.0터보 디 에센셜  18,305,000 예상색상 아이보리 (선택품목:액티브ll, 스마트센스,컴포트)60개월 할부예정 선납 700~1000만원색상은 화이트로 원하지만 에센셜 차량 원하는 옵션이 아이보리밖에 없어 색상만 살짝 아쉬움 뿐입니다고속운전 30% 시내운전 70% 비율 될거같네요 보험도 첫차라 비쌀것으로 예상되는데 좋은선택 할수있도록선배님들 많은 조언 부탁드립니다감사합니다",FALSE,외관_색상,[트림]에서 외관 [색상]으로 할 수 있나요?,디에센셜 옵션에는 아이보리 말고 화이트는 없나요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2525,24.01.30. 18:26,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1323948&referrerAllArticles=false,아이보리 화이트,전에 캐스퍼를 지나가면서 봤는데화이트인지 아이보리인지 헷갈리네요그차보고 반해서 캐스퍼 사야지  맘먹었거든요아이보리와 화이트중 뭐가 제일 인기 있나요??사진은 확연하게 티가 안나서  잘 모르겠어요,FALSE,외관_색상,어떤 색상 많이 타시나요?,아이보리와 화이트 중 뭐가 제일 인기 있나요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2640,23.12.27. 15:15,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1310758&referrerAllArticles=false,색상 고민이에요! 실제 차주분들의 선택은 어떨지 궁금해요,"낼 모레 29일날 계약 예정인데요, 첫차라 너무너무 떨리고 설레요! ><아이보리 or 화이트 고민중이라서요! 시승식 가서 보고 아이보리에 꽂혀있다가 약간 누리끼리해보이나 싶어 깨끗한 화이트로 할까..계약진행하다말고 다시 고민에 빠졌어요!실제 캐스퍼 차주분들의 선택은 어떤 컬러인가요!!",FALSE,외관_색상,어떤 색상 많이 타시나요?,어떤 색이 가장 인기가 많나요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2019_dup1,21.09.10. 18:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=819220&referrerAllArticles=false,색상에 펄이 들어간..,출시되는 색상중에 펄이 들어가는 색상을 알수 있을까요?티탄그레이는 펄이 들어가더군요전 개인적으로 펄이 안들어간 색상은스크레치에 약해서 선호하지않아요화이트에 펄이 들어가겠죠?,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,가능한 외장 색상이 어떻게 되나요?,info,상품 탐색 _ 디자인,유사질의 복수
pre_1018_2057,24.05.11. 09:23,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1362433&referrerAllArticles=false,블루펄 단종인가요?,견적내기에서 블루펄 색상이 사라졌어요.공지사항에는 오렌지펄 단종만 게시되었어요.화이트와 블루펄 고민중에블루펄하려고 최종 맘먹었는데 안보여요 ㅠ.ㅠ,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,단종된 색상이 있나요?,info,상품 탐색 _ 디자인,
pre_1018_1905,21.08.06. 17:55,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=801425&referrerAllArticles=false,현대 AX1 캐스퍼 대표 색상은 화이트일까요?,지금 돌아다니는 테스트카들 보면 다 화이트인데..다른 색상은 안 보이네요뭐 화이트가 제일 인기 많은 색상이기도 한데다른 색상은 뭐뭐가 있는지 너무 궁금해요!,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,대표 색상은 화이트인가요?,info,상품 탐색 _ 디자인,
pre_1018_2635,23.06.07. 01:52,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1188263&referrerAllArticles=false,비자림카키색 무광은 관리하기 힘든가요??,톰보이 카키랑비자림 카키(?)랑고민중인데비자림은 매트한 무광이라 이쁘네요근데 관리하기가 빡센가 궁금합니다ㅠㅠ너무 국방느낌나려나…,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,비자림 카키색 무광은 관리하기 힘든가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2519,23.11.01. 00:35,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1282686&referrerAllArticles=false,오늘 계약하려는데.. 아이보리냐 화이트냐..,아이구안보고 사려니고달프네요ㅋ빨리 다 결정되서 집앞에 있음 좋겠네요..※신차패키지는 꼭 다들 하시는지 너무 궁금합니다,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,아이보리 색상과 화이트 색상 중 어떤 것이 좋을까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2511,23.09.30. 21:18,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1270523&referrerAllArticles=false,캐스퍼 어떤 색상을 선택해야 할까요?,캐스퍼 화이트와 아이보리 둘 중 어떤 색상으로 선택해야할지 고민입니다.화이트는 실물을 봤는데..아이보리는 못봤거든요..,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,어떤 색상을 선택할까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2019,21.09.10. 18:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=819220&referrerAllArticles=false,색상에 펄이 들어간..,출시되는 색상중에 펄이 들어가는 색상을 알수 있을까요?티탄그레이는 펄이 들어가더군요전 개인적으로 펄이 안들어간 색상은스크레치에 약해서 선호하지않아요화이트에 펄이 들어가겠죠?,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,외장 색상 원래 있던 색상들인가요?,info,상품 탐색 _ 디자인,유사질의 복수
pre_1018_2019_dup2,21.09.10. 18:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=819220&referrerAllArticles=false,색상에 펄이 들어간..,출시되는 색상중에 펄이 들어가는 색상을 알수 있을까요?티탄그레이는 펄이 들어가더군요전 개인적으로 펄이 안들어간 색상은스크레치에 약해서 선호하지않아요화이트에 펄이 들어가겠죠?,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,출시 색상 중 펄이 들어가는 색상은 어떤 색이 있나요?,info,상품 탐색 _ 디자인,유사질의 복수
pre_1018_1862,23.08.11. 08:08,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1248648&referrerAllArticles=false,캐스퍼 카키색상은 한가지 인가요?,안녕하세요 캐스퍼 기획전차량 구매하려고 보는데 카키색은 톰보이카키 한가지 맞나요? 전 더 진한 카키색? 으로 생각 했었는데 생각보다 연해보여서 문의 드립니다!!,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,카키 색상은 톰보이카키 한 가지인가요?,info,상품 탐색 _ 디자인,
pre_1018_2583,23.02.01. 21:28,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1134005&referrerAllArticles=false,티탄 그레이 타시는분 불판휠하고 색 비슷한가요?,티탄그레이색 인스 불판휠하고 색비슷한가요? 붓팬 괜찮을까요?,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,티탄 그레이 색상의 인스퍼레이션 트림의 불판휠과 색상이 비슷한가요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2641,24.02.02. 10:07,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1324951&referrerAllArticles=false,화이트 vs 아이보리,옵션 결정하는게 하나하나 고민이네요 ㅜㅜ화이트 실물로 보니 이뻐서 거의 결정했다가 아이보리가 더 많이 선택된다고 해서 고민이에요. 화이트 너무 쨍한가요? 시트는 라이트 그레이로 하려구요.,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,화이트와 아이보리 중 어떤 게 나을까요?,opinions_trims,상품 탐색 _ 디자인,
pre_1018_2509,23.02.07. 17:40,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1136571&referrerAllArticles=false,화이트vs아이보리,옵션때문에 결제 취소후 다시 계약하려고하는데 처음에 화이트로 골랐다가 아이보리가 눈에 들어오네요 ... 추천좀 해주세용 ㅠㅜ,FALSE,외관_색상,외장 색은 어떤 색으로 할까요?,화이트와 아이보리 중 어떤 색상을 선택하는 것이 좋을까요?,opinions_trims,상품 탐색 _ 디자인,
